Verenigde Staten,1
Portugal,1
Trinidad and Tobago,1
Londres (Angleterre),1
Auschwitz (Concentration camp),1
Oświȩcim,1
whales,1
porthaven,1
kingsberry,1
Willy Wonka's Chocolate Factory,1
Loompaland,1
Chocolate Room,1
Inventing Room,1
Nut Room,1
Television Room,1
Norfolk,1
Adirondacks,1
Belsize,1
Richmond (Va.),1
University of Cambridge,1
French Guiana,1
Guayana Francesa,1
Guyana Francesa,1
Marseille,1
Hornburg,1
Cracks of Doom,1
Welch,1
Irán,1
Palestine,1
Somalia,1
Korova Milk Bar,1
Central Asia,1
Siberia,1
Amritsar (India),1
Burma,1
Ecuador,1
Philippines,1
Inde,1
Homes and haunts,1
Monroeville,1
Monroeville (Ala.),1
Pays-Bas,1
Nederland,1
Kashwak,1
Boston Common,1
Malden,1
Gaiten Academy,1
Biograph Theater,1
Little Bohemia Lodge,1
Tobin Bridge,1
Lewiston,1
Thrill Village,1
Laconia,1
Gotham Cafe,1
Dolphin Hotel,1
room 1408,1
Lincoln,1
Motel 6,1
Autopsy Room Four,1
Reno,1
Room 322,1
Pet Sematary,1
Sara Laughs,1
Rite Aid,1
TR-90,1
Dark Score Lake,1
Arc de Triomphe,1
Gondwana (Continent),1
Bay Area Northen California,1
Manchuria,1
Ginza,1
Shinjuku,1
Shinjuku Gyoen,1
Akasaka,1
Setagaya Ward,1
Ueno Zoo,1
Shinagawa,1
"Harlem (New York, N.Y.)",1
Harlem,1
Pair-A-Dice,1
The Palace,1
Sacramento,1
"Crown Heights (New York, N.Y.)",1
The United States of America,1
Hole-in-the-Wall,1
Jefferson Tract,1
Chapelwaite,1
Preacher's Corners,1
Cumberland County,1
Falmouth,1
3rd Avenue,1
Gaitlin,1
Grand Island,1
John F. Kennedy International Airport,1
rabbit room,1
Anson Beach,1
Venus,1
Okefenokee Swamp,1
New Sharon College,1
Turquía,1
Niagara Falls (N.Y.),1
Nasqueron,1
The Sahara Desert,1
Dutch East Indies,1
Indonesia,1
Appalachia,1
Joe Cambers' garage,1
Yoknapatawpha County,1
Dublín,1
Dublín (Irlanda),1
North Shore (Mass.),1
Cornwall (County),1
Yugoslavia,1
Serbia,1
"Washington Square (New York, N.Y.)",1
Florida Keys (Fla.),1
Northern England,1
Wuthering Heights,1
Thrushcross Grange,1
Cyprus,1
Flanders (Belgium),1
Little Tall Island,1
Latvia,1
Mount Vernon,1
Mansfield,1
Cincinnati,1
Geneva,1
Milford,1
Newberry Library,1
South Haven,1
York (England),1
Tasmania,1
Greenland,1
Salisbury (England),1
Saloniki,1
Thessalonikē (Greece),1
Shanghai,1
Shanghai (China),1
Korea,1
Library of Congress,1
Mt. Zion Cemetery,1
Library of Congress's rare books room,1
Atlantic City,1
Mooreland,1
Mooreland (Ind.),1
Gdaʹnsk (Poland),1
Gdańsk (Poland),1
Barad-dur,1
Lorien,1
Erebor,1
Osgiliath,1
the Shire,1
Bag End,1
Saint Louis,1
Glasgow,1
Lancaster County,1
Galápagos,1
West Africa,1
Sierra Leone,1
South Pacific Ocean,1
Malaysia,1
New Guinea,1
MIT,1
Solomon Islands,1
Edinburgh (Scotland),1
"Hollywood (Los Angeles, California)",1
Brittany (France),1
New Jersy,1
Calcutta (India),1
King's Abbot,1
Fernly Park,1
Belgrade,1
Blands Castle,1
Castle in the Air,1
Dictionopolis,1
Digitopolis,1
Doldrums,1
Mountains of Ignorance,1
Lands Beyond,1
Kingdom of Wisdom,1
Expectations,1
Word Market,1
Democracy. 0,1
Démocratie,1
Etats-Unis,1
"Cypress Gardens (Winter Haven, Fla.)",1
Jurassic Park,1
Costa Rica,1
Site B,1
Isla Sorna,1
Isla Nublar,1
InGen,1
Santa Fe Institute,1
Canyon Road,1
Cambridge,1
Magdeburg,1
Providence (R.I.),1
Flatland,1
Spaceland,1
Boston Harbor,1
Chincoteague Island (Va.),1
"Chincoteague, Isla (Virginia)",1
Isla (Virginia) Chincoteague,1
Haven,1
"Broadway (New York, N.Y.)",1
England) Piccadilly (London,1
"Piccadilly (London, England)",1
1800-1815 Napoleonic Wars,1
St.Peterbourgh;,1
Russia: Moscow,1
St. Petersburg (Russia),1
Albuquerque (N.M.),1
Beekman College Center for Retarded Adults,1
Warren Home School,1
Brasil,1
"Everest, Mount (China and Nepal)",1
Saudi Arabia,1
Biafra,1
Lagos,1
Yoknapatawpha County (Imaginary place),1
Moscow (Russia),1
Belluno,1
Scandinavia,1
Villa Villekulla,1
School,1
At Home,1
etc,1
Bombay (India),1
Little Rock,1
Little Rock (Ark.),1
Schwarze,1
Gro britannien,1
USA / Revolution,1
Cancún (Mexico),1
Yucatán Peninsula,1
Oklahoma,1
Amazon River Valley,1
Xymos research facility,1
Basin Desert,1
U.S. Army,1
Coalition Provisional Authority,1
Devon (England),1
Devon,1
Los Alamos (N.M.),1
Portland,1
Oregon,1
Portland (Or.),1
Vancouver (B.C.),1
Northern Ireland,1
Des Moines (Iowa),1
Laguna Beach (Calif.),1
Women,1
Redmond,1
Seattle,1
Palo Alto,1
Canal Street,1
D.H. Holmes,1
Werlein's Music Store,1
Prytania Theater,1
Bengal,1
Rome (Italy),1
Stockholm,1
Amsterdam (Netherlands),1
1,1
Cairo (Egypt),1
New Canaan (Conn.),1
New Canaan,1
Islamic Empire,1
Imperio islámico,1
Notting Hill,1
University of Oxford,1
New York (New York),1
The Beramuda Triangle,1
Pern,1
Venice (Italy),1
Venice,1
Ramsgate,1
Dover,1
Arizona,1
Indochina,1
Nueva York (N.Y.),1
Generals,1
Pakistan,1
Woodbury,1
Delta (Miss. : Region),1
Delta (Region),1
Newport (R.I.),1
Upper Peninsula,1
Upper Peninsula (Mich.),1
Lucerne (Switzerland),1
Jamaica,1
Montenegro,1
Kenya,1
Lilliput,1
Albany (N.Y.),1
Pays Basque (France),1
Salies-de-Béarn (France),1
Montréal,1
Montréal (Québec),1
Eiger (Switzerland),1
Brussels,1
Vienna,1
Rio de Janiero,1
Polo Norte,1
Pacific Area,1
Caribbean Sea,1
Tennessee,1
Alhambra Hotel,1
Oatley Tap,1
Sunlight Gardener's School,1
Thayer School,1
Agincourt Hotel,1
Point Venuti,1
Springfield,1
Schoodic Point,1
Placerville High School,1
Augusta,1
Despearation,1
China Pit,1
Interstate 50,1
Wentworth,1
Lake Tahoe,1
Poplar Street,1
Desperation,1
Ohio State University,1
Mohonk Mountain House,1
Boston University,1
Meermont College of Dentistry,1
Shawshank Prison,1
Santo Donato,1
"Bloomsbury (London, England)",1
England) Bloomsbury (London,1
Transilvania (Rumania),1
Transylvania (Romania),1
Whitby (England),1
Mediterranean Region,1
Kabul,1
Kābol,1
Afganistán,1
Discworld (Imaginary place),1
Half Dome,1
West United States,1
Lonesome Dove,1
Fort Smith,1
Montana,1
Yellowstone River,1
Platte River,1
Ogallala,1
Canadian River,1
Fort Worth,1
Musselshell River,1
Miles City,1
Missouri River,1
Milk River,1
New Mexico,1
Santa Rosa,1
Prism,1
Geneva (Switzerland),1
Philadelphia (Pa.),1
North Dakota,1
Bellevue,1
Bellevue (Wash.),1
British Columbia,1
Burgess Shale (B.C.),1
Yoho National Park,1
Yoho National Park (B.C.),1
Parc national de Yoho,1
Burgess Shale (C.-B.).,1
Colombie-Britannique,1
"Yoho, Parc national de (C.-B.).",1
Arab countries,1
Kashmir,1
Agra,1
Lahore,1
Dhaka,1
Edinburgh,1
Lorain,1
Maycomb,1
Deep South,1
Espagne,1
Lateinamerika,1
Hispanos,1
Spanien,1
Klondike River Valley (Yukon),1
Yukon,1
Yukon Territory,1
"Klondike, Valle del Río (Yukon)",1
Klondike River Valley,1
The Klondyke,1
Sowjetunion,1
Russland,1
New Zealand,1
Asia Meridional,1
Oriente Medio,1
Republic of Gilead,1
United States of America,1
Jezebel's,1
Colonies,1
Clinton (Miss.),1
Clanton (Miss.),1
Clanton,1
Ford County,1
Yorkshire (Inglaterra),1
Quito (Ecuador),1
Quito (Audiencia),1
Tampa (Fla.),1
Highlands (Scotland),1
Arctic National Wildlife Refuge (Alaska),1
Arctic Wildlife National Refuge,1
Ystad (Sweden),1
Iberia,1
Alps,1
Trasimene,1
Cannae,1
Zama,1
Baltimore (Md.),1
Baltimore,1
Nîmes,1
Vichy,1
Loire,1
Tours,1
Bussy,1
Last Supper,1
Mona Lisa,1
Saint Martin (West Indies),1
Terre,1
Battle School,1
Trenton (N.J.),1
a french chateau,1
Sevilla,1
Seville,1
Eastern Europe,1
Edwards Air Force Base,1
Cape Canaveral,1
Damar,1
Istan,1
Cornwall on Hudson (N.Y.),1
Ethiopia,1
Lallibella,1
Fuenteovejuna (Spain),1
Numantia (Extinct city),1
Fuenteovejuna,1
Western Front,1
Front occidental,1
Illyria,1
Hamburg,1
Eastern Front,1
Volgograd,1
Arctic Regions,1
Virginie,1
Gladstone,1
Foxworth Hall,1
Baton Rouge,1
Nueva Orleáns,1
Nueva Orleáns (Luisiana),1
Greenwood,1
Hamptons (N.Y.),1
Amazon River Region,1
Guatemala,1
Auvergne,1
Mediterranean,1
Barrens,1
Macroverse,1
Buenos Aires,1
Porquerolles Island (France),1
Sesame Street,1
Minneapolis (Minn.),1
Midlands (England),1
France Montaillou,1
Montaillou (France),1
English countryside,1
Mars (Planet),1
Marte (Planeta),1
Glasgow (Scotland),1
Riviera (France),1
París (Francia),1
Plantation life,1
"Coney Island (New York, N.Y.)",1
N.Y.) Coney Island (New York,1
San Antonio,1
Kansas City,1
Kansas Turnpike,1
Barony of Mejis,1
Thorin,1
Eyebolt Canyon,1
Emerald City,1
Kyoto,1
